dailyVolumeETH,dailyVolumeUSD,dailyVolumeUntracked,date,id,totalLiquidityETH,totalLiquidityUSD,totalVolumeETH,totalVolumeUSD,txCount
10.383553946980694,18.031860456261107,22.648618246534696,1741478400,20156,13.122573193158777,20.730499135203168,0.0,0.0,0.37902499357296554
10.005382733111997,17.685874709643443,18.35976039755041,1741392000,20155,13.124553467669486,20.820307892181347,0.0,0.0,0.36932916026734536
10.29875128872051,17.980723432615367,18.63125893876147,1741305600,20154,13.133867688440366,20.799940462711618,0.0,0.0,0.3598300660285612
10.078459799599504,17.79833348325088,18.71352075760387,1741219200,20153,13.142575840832476,20.842296317039843,0.0,0.0,0.3498392687128879
10.415954458130463,18.112873114220875,18.614301377395936,1741132800,20152,13.143411297869878,20.8593870902449,0.0,0.0,0.34018835476304704
10.767360559059577,18.41660493889652,18.729699536751088,1741046400,20151,13.14702443041355,20.828831615537528,0.0,0.0,0.3300455449493823
10.657640303541804,18.39745162143963,18.759683854187546,1740960000,20150,13.154961191747324,20.827712564622438,0.0,0.0,0.3196477744146097
10.56326932066004,18.329118186096345,18.655998652953002,1740873600,20149,13.146378721501708,20.97711856419622,0.0,0.0,0.3093628806300894
10.056864207222391,17.761244404705163,18.38242362778229,1740787200,20148,13.153019609109052,20.854846086714126,0.0,0.0,0.2998037332611539
10.599163398738558,18.282175508567512,18.659885780370594,1740700800,20147,13.152382975098782,20.863256894099344,0.0,0.0,0.29118827793745355
10.034395456065551,17.784348721549666,18.425771958847935,1740614400,20146,13.145933117655979,20.890675131912648,0.0,0.0,0.2810724582946434
10.352393861524632,18.137058586896732,18.56346916728765,1740528000,20145,13.142842524909975,20.896364110664916,0.0,0.0,0.27184789265083675
10.70075343763578,18.498986536769035,18.78871989660225,1740441600,20144,13.135275255790226,20.95932242180694,0.0,0.0,0.2627591454025088
10.38206354754644,18.266355853551314,21.03506660928004,1740355200,20143,13.16370320852282,20.991258248210748,0.0,0.0,0.25240349881296265
9.983848428192328,17.91910865114765,19.50207450168958,1740268800,20142,13.163685769702301,21.109678116769373,0.0,0.0,0.2425943067897534
9.840553698337182,17.753318610384657,18.57586546119451,1740182400,20141,13.167342589706802,21.09418711881706,0.0,0.0,0.2334711470735859
10.378677980235134,18.295554801982334,18.759679774548378,1740096000,20140,13.169552427927279,21.053929107326965,0.0,0.0,0.22365771373781382
10.14362876520155,18.058056280040717,22.759649248129993,1740009600,20139,13.171325276831967,21.087419230309948,0.0,0.0,0.21380331317842324
10.110391339472747,18.013133035639118,23.297973494016876,1739923200,20138,13.171011011026822,21.079772672958203,0.0,0.0,0.20293957662254064
10.472662989895046,18.364066632915872,18.96127673306165,1739836800,20137,13.173778093955946,21.06132467381414,0.0,0.0,0.19203217382595408
10.732929752080048,18.651545617836263,19.5754188576237,1739750400,20136,13.178489439085222,21.095643700154138,0.0,0.0,0.18022744424192177
9.874514319110796,17.77252613019185,18.785273585794506,1739664000,20135,13.184653970926805,21.070952381029855,0.0,0.0,0.16847139335889497
9.844939312358957,17.747867430197427,18.43477713505171,1739577600,20134,13.184580832491598,21.08404529791728,0.0,0.0,0.15909703226684566
10.358684608384554,18.26641653460182,18.937409159094436,1739491200,20133,13.185595810443855,21.094788024073694,0.0,0.0,0.15071215011701686
10.813268460342375,18.713959966637848,19.107463007291177,1739404800,20132,13.186944994347412,21.077477406627743,0.0,0.0,0.14112948274205098
10.56359928265717,18.4411139755202,20.82525832567336,1739318400,20131,13.188718577281106,21.103212150104603,0.0,0.0,0.13126110512989647
10.838113182874583,18.72748824550901,19.680103796217274,1739232000,20130,13.192158946519285,21.05693638568096,0.0,0.0,0.12084222442577688
10.567155090103821,18.44873717658606,20.633536924290745,1739145600,20129,13.190407647388449,21.07667996755933,0.0,0.0,0.10779806763871767
10.491484407789356,18.3692142198042,19.642265901663524,1739059200,20128,13.189056263517346,21.0622760664159,0.0,0.0,0.09701462684112727
10.524849922477344,18.398421000382612,19.676975062211447,1738972800,20127,13.189930985256316,21.0667362018901,0.0,0.0,0.08659603531740971
10.601306446083164,18.499962269802797,21.976446325895083,1738886400,20126,13.186158243414827,21.05588384370657,0.0,0.0,0.07642941631731265
10.921762195342865,18.848548293273037,19.168817949318093,1738800000,20125,13.186313364825246,21.080671879136187,0.0,0.0,0.06496341337750468
10.57624920776866,18.49945605833257,18.9397502020381,1738713600,20124,13.191947349522215,21.124032305306105,0.0,0.0,0.053601708169356
11.041827576326263,18.966209082668772,21.25336663987505,1738627200,20123,13.310081767988676,21.22573261858713,0.0,0.0,0.04267541225317127
12.19541891862012,20.028374212747373,20.112969780413717,1738540800,20122,13.331999073592957,21.296340067702236,0.0,0.0,0.030700644592755434
11.16515651387903,19.172013789508732,20.836883357877817,1738454400,20121,13.533089584413483,21.49224104114364,0.0,0.0,0.020725463018790847
11.383089184058388,19.47242768411043,19.637313465948164,1738368000,20120,13.340481949126517,21.38704515783973,0.0,0.0,0.010115144888538787
10.885585769269335,18.990113797692587,19.35808527152291,1738281600,20119,13.258348471932969,21.35700734948785,0.0,0.0,0.0
